iter	MAPE	MAE
518	0.1271398869	145904.2928
519	0.1270841491	145836.7018
520	0.1270488082	145804.7999
521	0.1270157441	145768.3628
522	0.1269602706	145740.2515
523	0.1269389011	145717.0565
524	0.12688294	145660.6566
525	0.126845224	145607.1255
526	0.1268087134	145571.2266
527	0.126750716	145518.9193
528	0.1266981043	145463.3507
529	0.1266707705	145438.6303
530	0.1266380013	145399.0636
531	0.1265970727	145376.2085
532	0.126557915	145286.7405
533	0.1265235099	145248.0329
534	0.1264939302	145214.2738
535	0.1264577093	145175.5675
536	0.1264218819	145155.1836
537	0.1263824135	145116.6141
538	0.1263488646	145081.0572
539	0.1263061886	145051.6837
540	0.126254137	144992.4563
541	0.1262077234	144948.3327
542	0.1261736068	144885.8842
543	0.126160225	144870.3271
544	0.1261212276	144848.4701
545	0.1260950609	144821.0584
546	0.1260562097	144786.3751
547	0.1259969406	144690.2871
548	0.1259726372	144657.2386
549	0.1259496694	144630.4011
550	0.1259263548	144613.0417
551	0.1258821557	144576.3234
552	0.1258318011	144534.8686
553	0.1258000361	144489.2624
554	0.1257746863	144457.2695
555	0.1257390344	144414.9316
556	0.1257126705	144394.3494
557	0.1256821374	144363.5623
558	0.1256559042	144344.6589
559	0.125636219	144308.6152
560	0.1256137	144283.5659
561	0.1255939049	144268.5761
562	0.1255522502	144216.8409
563	0.1255041897	144175.8033
564	0.1254731107	144146.6011
565	0.1254552773	144120.379
566	0.1254310266	144101.3239
567	0.125396604	144074.2045
568	0.1253782223	144060.9041
569	0.1253449375	144025.7344
570	0.1252977652	143988.1038
571	0.1252697502	143966.4928
572	0.125231469	143923.0108
573	0.1252093319	143894.0073
574	0.125177916	143871.8013
575	0.1251343988	143820.3703
576	0.1250945737	143765.7808
577	0.1250649265	143740.0752
578	0.1250385837	143692.3648
579	0.1250134428	143656.8056
580	0.1249804093	143603.5777
581	0.1249407277	143573.7225
582	0.1249039969	143545.6567
583	0.1248532081	143489.3434
584	0.1248198666	143459.1361
585	0.1247777189	143413.9832
586	0.1247676514	143403.6306
587	0.1247346684	143367.5945
588	0.1246937651	143284.6369
589	0.1246605214	143246.2649
590	0.1246168232	143177.7586
591	0.1245828642	143149.617
592	0.1245437924	143117.5366
593	0.124510395	143063.5823
594	0.1244942219	143048.3233
595	0.12447164	143029.001
596	0.124456051	143011.4295
597	0.1244148565	142974.1535
598	0.1243815817	142925.6012
599	0.1243611268	142906.7539
600	0.1243376201	142883.676
601	0.1242941122	142823.9859
602	0.124260124	142785.3984
603	0.1242301444	142737.2166
604	0.1241911527	142705.9472
605	0.1241822081	142696.7064
606	0.1241475834	142638.0896
607	0.1241182263	142618.0074
608	0.1240822399	142579.9887
609	0.1240541813	142558.258
610	0.1240192971	142529.006
611	0.1239944875	142506.5352
612	0.1239668973	142481.7508
613	0.123943995	142465.259
614	0.123905182	142430.7417
615	0.1238794079	142414.3438
616	0.1238319895	142361.5485
617	0.1238145547	142347.8665
618	0.1237893206	142325.5604
619	0.1237462843	142280.8061
620	0.1237246879	142258.8446
621	0.123696929	142219.0535
622	0.1236680408	142185.4893
623	0.1236298462	142141.721
624	0.123562608	142072.7977
625	0.1235203724	142016.0281
626	0.1234910351	141976.0116
627	0.1234661692	141950.9493
628	0.1234331138	141923.1193
629	0.1234066416	141899.5248
630	0.1233781258	141868.2322
631	0.123336442	141813.4447
632	0.1233130254	141792.2463
633	0.123272155	141756.6015
634	0.1232437638	141725.24
635	0.1232079286	141686.8789
636	0.12318549	141669.0227
637	0.123167526	141654.1055
638	0.1231330386	141616.6013
639	0.1231042017	141568.3036
640	0.1230766787	141516.339
641	0.1230464366	141472.479
642	0.1230197935	141447.0002
643	0.1229993701	141420.854
644	0.1229514789	141328.952
645	0.1229236034	141308.2468
646	0.1228857301	141277.6326
647	0.1228649523	141256.6997
648	0.1228321321	141222.4064
649	0.1228026165	141189.8912
650	0.122775947	141151.5103
651	0.1227466396	141110.6698
652	0.1227208964	141086.144
653	0.1226902988	141054.773
654	0.1226591602	141021.4468
655	0.1226316904	140989.4879
656	0.1226087522	140963.8954
657	0.1225870756	140939.7289
658	0.1225723326	140927.5146
659	0.1225493502	140887.0695
660	0.1225100084	140852.0367
661	0.122488953	140836.6926
662	0.122478682	140819.4656
663	0.1224610623	140797.4566
664	0.1224397155	140783.7941
665	0.1224078128	140756.0917
666	0.1223892105	140738.5829
667	0.1223549031	140700.5458
668	0.122326771	140675.5266
669	0.1223035267	140653.1665
670	0.1222858324	140633.6342
671	0.1222576875	140590.061
672	0.1222373913	140562.3114
673	0.1222149301	140544.7424
674	0.1221843335	140516.2699
675	0.1221551154	140491.9183
676	0.122136273	140460.5449
677	0.1221119983	140420.1774
678	0.122081188	140392.3121
679	0.1220602968	140372.4567
680	0.1220403365	140354.6859
681	0.1220122615	140317.3318
682	0.12199052	140301.7796
683	0.1219618837	140274.9551
684	0.1219336088	140251.3278
685	0.121899757	140217.7269
686	0.1218735196	140191.2988
687	0.1218427343	140167.5785
688	0.1218149607	140136.3154
689	0.1217841273	140115.7533
690	0.1217653974	140095.4139
691	0.1217385461	140063.5798
692	0.121708752	140042.1041
693	0.1216843629	140017.9598
694	0.1216267269	139929.8041
695	0.1215903538	139892.813
696	0.1215667745	139869.8959
697	0.1215506864	139858.5581
698	0.1215199632	139833.8403
699	0.1214950051	139809.369
700	0.121468736	139783.0149
701	0.1214493883	139762.5196
702	0.1214160854	139730.523
703	0.1213812223	139697.3799
704	0.121358309	139673.614
705	0.1213420783	139652.1555
706	0.1213053726	139626.9452
707	0.1212737084	139590.9373
708	0.1212482554	139560.7031
709	0.1212341932	139537.0582
710	0.1212166155	139518.9812
711	0.1211946431	139493.7504
712	0.1211799623	139475.5858
713	0.1211486928	139448.9028
714	0.1210887911	139342.9516
715	0.1210665266	139316.9228
716	0.1210288863	139280.8271
717	0.1210036701	139239.1181
718	0.1209916881	139217.4552
719	0.1209671307	139178.8138
720	0.1209459551	139156.6808
721	0.1209209194	139138.4579
722	0.120873489	139107.558
723	0.1208211808	139056.7261
724	0.1207900196	139028.7535
725	0.1207733346	139014.1657
726	0.1207444846	138983.5223
727	0.1207162907	138951.5125
728	0.1206979844	138931.8553
729	0.1206751078	138904.8478
730	0.1206381594	138847.1826
731	0.1206254915	138822.4459
732	0.1205917741	138789.5769
733	0.1205648484	138746.7836
734	0.1205569715	138730.9313
735	0.120486269	138665.6128
736	0.1204565852	138638.0293
737	0.1204324943	138619.9912
738	0.1204099572	138588.5971
739	0.1203802712	138548.2971
740	0.1203588895	138527.5998
741	0.1203308143	138503.788
742	0.1202981394	138471.3144
743	0.1202710952	138438.2839
744	0.1202537474	138425.3327
745	0.1202279231	138402.1954
746	0.1202088197	138387.1454
747	0.1201678941	138313.0239
748	0.1201487193	138299.3788
749	0.1201238574	138271.7294
750	0.1200896047	138227.7651
751	0.1200721701	138206.7523
752	0.1200333966	138172.8317
753	0.1200059143	138146.5482
754	0.1199808819	138108.2664
755	0.1199588968	138081.9552
756	0.119922737	138033.5041
757	0.1199029834	138007.4676
758	0.1198794889	137988.5174
759	0.1198553088	137964.7755
760	0.1198240526	137940.0151
761	0.1198036088	137912.5073
762	0.1197863398	137893.081
763	0.1197642208	137874.345
764	0.1197310431	137843.0071
765	0.1197066666	137822.714
766	0.1196840969	137784.8804
767	0.1196592742	137763.773
768	0.1196074786	137700.1708
769	0.1195755242	137667.3596
770	0.1195314846	137629.3168
771	0.1195119613	137611.2704
772	0.1194890762	137596.3377
773	0.1194741246	137571.8585
774	0.1194571548	137556.602
775	0.1194194055	137524.789
776	0.1194023556	137503.4175
777	0.1193731117	137475.3442
778	0.1193355611	137437.3639
779	0.1192976096	137405.222
780	0.1192803075	137382.707
781	0.1192566217	137365.0481
782	0.1192239079	137338.3384
783	0.119204093	137319.1774
784	0.1191813647	137303.4226
785	0.1191481627	137267.2819
786	0.1191290081	137249.7503
787	0.1191091629	137223.9404
788	0.1190812269	137198.6452
789	0.1190562639	137176.3378
790	0.1190038672	137108.3257
791	0.1189915244	137097.9386
792	0.1189702636	137080.3245
793	0.11894486	137054.6952
794	0.1189239123	137036.3072
795	0.1188999251	137006.8839
796	0.1188863933	136995.791
797	0.1188670284	136978.9321
798	0.1188444799	136957.5964
799	0.1187942228	136902.9787
800	0.118769015	136879.9859
801	0.1187586154	136868.3199
802	0.1187511655	136860.8374
803	0.1186938996	136814.0925
804	0.1186784259	136799.1973
805	0.1186583022	136786.8018
806	0.118637672	136761.1045
807	0.1186117802	136740.1257
808	0.1185877231	136707.2685
809	0.1185632037	136684.4949
810	0.1185554879	136667.9853
811	0.1185189219	136625.1373
812	0.1184868294	136589.1489
813	0.1184635021	136563.9791
814	0.118442494	136544.4351
815	0.1184231563	136523.0168
816	0.1184005362	136492.6719
817	0.1183836808	136478.2639
818	0.1183693487	136462.5606
819	0.1183535464	136440.3936
820	0.1183350949	136421.7896
821	0.1183223158	136409.1906
822	0.1183035839	136385.879
823	0.1182905422	136376.0866
824	0.1182511872	136302.7731
825	0.1182340243	136284.4316
826	0.1181825853	136253.5523
827	0.1181656991	136241.9187
828	0.1181414058	136220.6038
829	0.1181299198	136209.5212
830	0.1181117179	136195.3816
831	0.1180866047	136168.4013
832	0.1180708475	136158.0029
833	0.1180299063	136119.0372
834	0.1179888861	136067.559
835	0.1179639849	136020.7876
836	0.1179383996	136004.1395
837	0.1179105825	135981.7009
838	0.1178848521	135961.3193
839	0.1178654253	135938.6735
