iter	Passed	Remaining
745	12545	4271
746	12568	4256
747	12584	4239
748	12603	4223
749	12623	4207
750	12643	4192
751	12656	4174
752	12676	4158
753	12699	4143
754	12718	4127
755	12734	4109
756	12754	4094
757	12775	4078
758	12794	4062
759	12808	4044
760	12824	4027
761	12838	4009
762	12856	3993
763	12868	3975
764	12886	3958
765	12900	3940
766	12921	3925
767	12939	3908
768	12952	3890
769	12966	3873
770	12988	3857
771	13000	3839
772	13020	3823
773	13035	3806
774	13054	3789
775	13070	3772
776	13083	3754
777	13096	3737
778	13116	3721
779	13133	3704
780	13146	3686
781	13168	3671
782	13189	3655
783	13211	3639
784	13230	3623
785	13248	3607
786	13265	3590
787	13280	3572
788	13293	3555
789	13306	3537
790	13319	3519
791	13333	3501
792	13352	3485
793	13374	3469
794	13397	3454
795	13419	3439
796	13438	3422
797	13455	3406
798	13476	3390
799	13494	3373
800	13516	3357
801	13540	3342
802	13560	3326
803	13582	3311
804	13607	3296
805	13625	3279
806	13640	3262
807	13658	3245
808	13682	3230
809	13706	3215
810	13724	3198
811	13743	3182
812	13757	3164
813	13776	3147
814	13803	3133
815	13823	3117
816	13839	3099
817	13852	3082
818	13866	3064
819	13884	3047
820	13906	3031
821	13926	3015
822	13944	2998
823	13959	2981
824	13976	2964
825	13994	2948
826	14015	2931
827	14038	2916
828	14058	2899
829	14075	2883
830	14095	2866
831	14118	2850
832	14136	2834
833	14152	2816
834	14167	2799
835	14187	2783
836	14201	2765
837	14216	2748
838	14238	2732
839	14254	2715
840	14278	2699
841	14296	2682
842	14316	2666
843	14332	2649
844	14358	2633
845	14373	2616
846	14392	2599
847	14411	2583
848	14431	2566
849	14450	2550
850	14468	2533
851	14487	2516
852	14510	2500
853	14536	2485
854	14562	2469
855	14584	2453
856	14608	2437
857	14631	2421
858	14653	2405
859	14677	2389
860	14702	2373
861	14725	2357
862	14744	2340
863	14765	2324
864	14786	2307
865	14807	2291
866	14821	2273
867	14838	2256
868	14857	2239
869	14875	2222
870	14889	2205
871	14907	2188
872	14923	2170
873	14943	2154
874	14960	2137
875	14984	2121
876	14999	2103
877	15014	2086
878	15026	2068
879	15045	2051
880	15060	2034
881	15073	2016
882	15087	1999
883	15101	1981
884	15114	1964
885	15127	1946
886	15140	1928
887	15153	1911
888	15167	1893
889	15179	1876
890	15194	1858
891	15207	1841
892	15220	1823
893	15240	1807
894	15254	1789
895	15268	1772
896	15281	1754
897	15295	1737
898	15311	1720
899	15324	1702
900	15340	1685
901	15354	1668
902	15369	1650
903	15383	1633
904	15400	1616
905	15422	1600
906	15445	1583
907	15459	1566
908	15471	1548
909	15485	1531
910	15501	1514
911	15515	1497
912	15535	1480
913	15553	1463
914	15576	1447
915	15597	1430
916	15614	1413
917	15632	1396
918	15653	1379
919	15674	1363
920	15690	1345
921	15712	1329
922	15731	1312
923	15751	1295
924	15770	1278
925	15789	1261
926	15811	1245
927	15833	1228
928	15856	1211
929	15875	1194
930	15890	1177
931	15905	1160
932	15920	1143
933	15936	1126
934	15948	1108
935	15961	1091
936	15975	1074
937	15991	1056
938	16004	1039
939	16017	1022
940	16031	1005
941	16044	987
942	16058	970
943	16072	953
944	16087	936
945	16107	919
946	16129	902
947	16148	885
948	16161	868
949	16183	851
950	16203	834
951	16218	817
952	16234	800
953	16251	783
954	16266	766
955	16280	749
956	16294	732
957	16313	715
958	16329	698
959	16350	681
960	16371	664
961	16384	647
962	16398	630
963	16412	612
964	16427	595
965	16443	578
966	16456	561
967	16469	544
968	16483	527
969	16496	510
970	16512	493
971	16525	476
972	16545	459
973	16561	442
974	16574	424
975	16587	407
976	16600	390
977	16614	373
978	16635	356
979	16652	339
980	16673	322
981	16690	305
982	16710	288
983	16732	272
984	16750	255
985	16764	238
986	16777	220
987	16791	203
988	16808	186
989	16825	169
990	16839	152
991	16859	135
992	16878	118
993	16897	101
994	16914	84
995	16931	67
996	16953	51
997	16968	34
998	16985	17
999	17000	0
