iter	Passed	Remaining
564	3547	2731
565	3554	2725
566	3560	2719
567	3566	2712
568	3573	2706
569	3580	2700
570	3586	2694
571	3593	2689
572	3600	2683
573	3607	2677
574	3614	2671
575	3621	2665
576	3627	2659
577	3633	2653
578	3640	2647
579	3647	2641
580	3653	2635
581	3660	2629
582	3667	2623
583	3674	2617
584	3681	2611
585	3687	2605
586	3694	2599
587	3702	2594
588	3709	2588
589	3715	2581
590	3722	2576
591	3728	2569
592	3734	2563
593	3741	2557
594	3748	2551
595	3754	2544
596	3762	2539
597	3768	2533
598	3774	2526
599	3780	2520
600	3787	2514
601	3793	2508
602	3800	2501
603	3806	2495
604	3812	2489
605	3817	2481
606	3824	2476
607	3830	2469
608	3837	2463
609	3843	2457
610	3850	2451
611	3856	2445
612	3863	2439
613	3869	2432
614	3875	2426
615	3884	2421
616	3892	2416
617	3899	2410
618	3906	2404
619	3913	2398
620	3919	2392
621	3926	2386
622	3933	2380
623	3941	2374
624	3947	2368
625	3954	2362
626	3962	2357
627	3967	2350
628	3973	2343
629	3979	2337
630	3986	2331
631	3993	2325
632	4000	2319
633	4008	2313
634	4014	2307
635	4020	2301
636	4027	2295
637	4032	2287
638	4038	2281
639	4045	2275
640	4051	2269
641	4058	2263
642	4064	2256
643	4072	2251
644	4078	2245
645	4086	2239
646	4093	2233
647	4099	2227
648	4107	2221
649	4112	2214
650	4119	2208
651	4125	2202
652	4132	2195
653	4137	2189
654	4144	2182
655	4150	2176
656	4155	2169
657	4161	2163
658	4168	2156
659	4174	2150
660	4180	2144
661	4186	2137
662	4193	2131
663	4198	2124
664	4205	2118
665	4211	2111
666	4217	2105
667	4223	2099
668	4229	2092
669	4236	2086
670	4242	2080
671	4249	2074
672	4255	2067
673	4261	2061
674	4268	2055
675	4274	2048
676	4281	2042
677	4287	2036
678	4290	2028
679	4298	2022
680	4304	2016
681	4310	2009
682	4317	2003
683	4323	1997
684	4330	1991
685	4337	1985
686	4344	1979
687	4351	1973
688	4359	1967
689	4366	1961
690	4374	1956
691	4381	1949
692	4387	1943
693	4394	1937
694	4400	1931
695	4406	1924
696	4413	1918
697	4419	1912
698	4426	1906
699	4433	1900
700	4441	1894
701	4448	1888
702	4454	1882
703	4462	1876
704	4469	1870
705	4475	1863
706	4482	1857
707	4488	1851
708	4495	1844
709	4501	1838
710	4508	1832
711	4515	1826
712	4521	1820
713	4528	1814
714	4535	1807
715	4542	1801
716	4549	1795
717	4556	1789
718	4562	1783
719	4568	1776
720	4575	1770
721	4581	1764
722	4587	1757
723	4593	1751
724	4599	1744
725	4606	1738
726	4613	1732
727	4620	1726
728	4627	1720
729	4633	1713
730	4639	1707
731	4646	1701
732	4653	1695
733	4660	1688
734	4666	1682
735	4672	1676
736	4679	1669
737	4685	1663
738	4692	1657
739	4699	1651
740	4705	1644
741	4711	1638
742	4717	1631
743	4724	1625
744	4731	1619
745	4737	1613
746	4743	1606
747	4749	1600
748	4755	1593
749	4761	1587
750	4767	1580
751	4773	1574
752	4780	1568
753	4786	1561
754	4792	1555
755	4798	1548
756	4804	1542
757	4810	1535
758	4816	1529
759	4823	1523
760	4830	1517
761	4836	1510
762	4844	1504
763	4850	1498
764	4857	1492
765	4863	1485
766	4869	1479
767	4875	1472
768	4881	1466
769	4887	1460
770	4894	1453
771	4900	1447
772	4906	1440
773	4912	1434
774	4919	1428
775	4926	1422
776	4932	1415
777	4938	1409
778	4945	1402
779	4951	1396
780	4958	1390
781	4964	1384
782	4970	1377
783	4977	1371
784	4983	1364
785	4989	1358
786	4995	1352
787	5002	1345
788	5008	1339
789	5014	1333
790	5021	1326
791	5027	1320
792	5033	1313
793	5039	1307
794	5045	1301
795	5051	1294
796	5057	1288
797	5063	1281
798	5069	1275
799	5075	1268
800	5081	1262
801	5087	1255
802	5093	1249
803	5099	1243
804	5105	1236
805	5111	1230
806	5117	1223
807	5124	1217
808	5129	1211
809	5135	1204
810	5141	1198
811	5147	1191
812	5153	1185
813	5159	1178
814	5165	1172
815	5171	1166
816	5177	1159
817	5183	1153
818	5189	1146
819	5195	1140
820	5201	1134
821	5208	1127
822	5214	1121
823	5220	1114
824	5226	1108
825	5232	1102
826	5238	1095
827	5244	1089
828	5250	1083
829	5256	1076
830	5262	1070
831	5268	1063
832	5272	1057
833	5278	1050
834	5284	1044
835	5290	1037
836	5296	1031
837	5302	1025
838	5308	1018
839	5314	1012
840	5320	1005
841	5326	999
842	5332	993
843	5338	986
844	5344	980
845	5350	973
846	5356	967
847	5362	961
848	5368	954
849	5374	948
850	5380	942
851	5385	935
852	5392	929
853	5398	923
854	5404	916
855	5411	910
856	5417	903
857	5423	897
858	5429	891
859	5436	884
860	5442	878
861	5448	872
862	5454	865
863	5460	859
864	5466	853
865	5473	846
866	5479	840
867	5485	834
868	5491	827
869	5497	821
870	5504	815
871	5511	808
872	5517	802
873	5523	796
874	5529	789
875	5535	783
876	5541	777
877	5547	770
878	5553	764
879	5559	758
880	5566	751
881	5572	745
882	5578	739
883	5583	732
884	5589	726
885	5596	720
886	5602	713
887	5608	707
888	5614	701
889	5620	694
890	5626	688
891	5633	682
892	5639	675
893	5645	669
894	5652	663
895	5658	656
896	5666	650
897	5672	644
