iter	F1	Logloss
882	0.8406664014	0.4563552356
883	0.8413544162	0.4562621552
884	0.8414123723	0.4560710973
885	0.8419590885	0.4559161579
886	0.8428203026	0.4557386746
887	0.8432507367	0.4555962797
888	0.8433088042	0.4554556378
889	0.8431106111	0.4552687509
890	0.8434592453	0.4550456191
891	0.843517379	0.4548990367
892	0.8438899199	0.45480074
893	0.8436918283	0.4546901558
894	0.8439480755	0.4544592772
895	0.8444018951	0.4542715425
896	0.8441459947	0.4541321976
897	0.8442856166	0.453969249
898	0.843913461	0.4538244449
899	0.8441112588	0.4536520479
900	0.8441459947	0.4534328672
901	0.8438899199	0.4532511079
902	0.8438899199	0.453054248
903	0.8445182056	0.4529054242
904	0.8449484467	0.4527258284
905	0.8450066358	0.4526000051
906	0.8450066358	0.4525002888
907	0.8443786566	0.4522778602
908	0.8446345482	0.4520453445
909	0.8450066358	0.4519112255
910	0.8447509228	0.4517041564
911	0.8451458088	0.4514515623
912	0.8454593548	0.4513275714
913	0.8466318279	0.4510692776
914	0.8465517302	0.4508980738
915	0.8461802319	0.4507898561
916	0.8462384785	0.4506772503
917	0.8468648118	0.4504682302
918	0.8469813519	0.4502874739
919	0.8471562221	0.4501149783
920	0.8469813519	0.4499783585
921	0.8469813519	0.44987775
922	0.8471562221	0.4496864064
923	0.8477819328	0.4494740302
924	0.8481319583	0.4493009117
925	0.8480736007	0.4491447146
926	0.8477024579	0.4489991421
927	0.8473894948	0.4487223953
928	0.8477608018	0.4485404088
929	0.8485406869	0.4483403817
930	0.8488533613	0.4481190148
931	0.84908712	0.4478459296
932	0.8493411898	0.4476080554
933	0.849887442	0.4473850692
934	0.8501996467	0.4472060396
935	0.8500044404	0.4470537672
936	0.8497505605	0.4468476582
937	0.8504922313	0.446695693
938	0.8512918692	0.4464691238
939	0.8507264439	0.4462798328
940	0.8510385295	0.4461210069
941	0.8515450365	0.4459852885
942	0.8521495808	0.4457800326
943	0.8515450365	0.445637377
944	0.8521495808	0.4454701203
945	0.8515450365	0.4452587209
946	0.8516036104	0.4451421745
947	0.8516621923	0.4449485297
948	0.8522851785	0.444802951
949	0.8527136394	0.4446404158
950	0.852772262	0.4444866587
951	0.8530833494	0.4442782007
952	0.8525964182	0.4441221743
953	0.8524206469	0.4438704481
954	0.8524206469	0.4436783024
955	0.8533179427	0.4434476191
956	0.8541157176	0.4433269687
957	0.8549129563	0.4431062991
958	0.85483747	0.4428954898
959	0.855650894	0.4426475537
960	0.8547955033	0.4424311655
961	0.8551645198	0.4423030374
962	0.8551479593	0.4420613847
963	0.8550304417	0.4418484195
964	0.855575841	0.4416919374
965	0.8552655092	0.4414478259
966	0.855575841	0.4413020454
967	0.8550891965	0.4410481971
968	0.8552067302	0.4409895655
969	0.8552655092	0.4408250643
970	0.8554582803	0.4407741781
971	0.8555170567	0.4407331721
972	0.8547787125	0.4405350539
973	0.8545268122	0.4404464658
974	0.8553078205	0.4402420644
975	0.8551901843	0.4400796974
976	0.8553078205	0.439925049
977	0.8552489984	0.4398034708
978	0.8552489984	0.4396571964
979	0.8556771886	0.4394697469
980	0.8556020525	0.4393384612
981	0.855912612	0.4391614174
982	0.855912612	0.4388961225
983	0.8562818844	0.4386633429
984	0.8567688214	0.4384936465
985	0.8570788972	0.4384357579
986	0.8567688214	0.4382017891
987	0.8571967544	0.4380507862
988	0.8566942815	0.4378586832
989	0.8563249148	0.4376626694
990	0.8565017376	0.4375153962
991	0.8564427885	0.4373522281
992	0.8564427885	0.4371792298
993	0.857107076	0.4370213581
994	0.857107076	0.4368391274
995	0.8576685075	0.4367043629
996	0.8577865269	0.4364990826
997	0.8578455488	0.4363973153
998	0.8583917154	0.4362314281
999	0.8579045788	0.43610779
